Gene	Expression
MgIM767.11G108100	0.1715066507123726
MgIM767.10G058200	0.1714976626638049
MgIM767.14G122100	0.1714573642564911
MgIM767.12G174300	0.1714406606178518
MgIM767.06G154500	0.1712574643913758
MgIM767.07G045200	0.1712408977022817
MgIM767.04G079200	0.1711616964277368
MgIM767.01G003800	0.1710566219149848
MgIM767.13G016000	0.170977546679267
MgIM767.12G026200	0.1708369544393386
MgIM767.08G026300	0.1705521372660331
MgIM767.02G146300	0.1704448626477202
MgIM767.05G117000	0.1703362052326845
MgIM767.12G047700	0.1703118372739129
MgIM767.14G299900	0.170248315166118
MgIM767.14G082400	0.1701046635190338
MgIM767.02G117000	0.1700855175202992
MgIM767.04G124000	0.1698051025903254
MgIM767.14G102100	0.1697073745709353
MgIM767.02G000400	0.1696802477702153
MgIM767.13G103900	0.1695705892467215
MgIM767.04G010100	0.169461533566918
MgIM767.08G060100	0.1694134900140816
MgIM767.08G134200	0.1692780252199194
MgIM767.02G090400	0.1692606099631179
MgIM767.14G312200	0.1691393152527073
MgIM767.13G088100	0.1690969172141376
MgIM767.06G172700	0.1690460033292213
MgIM767.10G147500	0.1689861249155389
MgIM767.13G101800	0.1689844420097413
MgIM767.12G065500	0.1689317539601697
MgIM767.05G009200	0.1689211529569708
MgIM767.06G174700	0.1688786947077868
MgIM767.09G048300	0.1684662258414209
MgIM767.08G213100	0.1684620285885525
MgIM767.06G031700	0.1682068950171348
MgIM767.08G222800	0.1680516462170583
MgIM767.04G225600	0.1680475244887427
MgIM767.08G140000	0.1680167018297608
MgIM767.04G109300	0.1677873584626906
MgIM767.06G134300	0.1677225173510902
MgIM767.04G056100	0.1675566283298912
MgIM767.14G108100	0.1674786882261686
MgIM767.14G041800	0.1670925225873654
MgIM767.08G213200	0.1670433052805466
MgIM767.02G034600	0.1662378692795576
MgIM767.13G062600	0.1662285589957995
MgIM767.11G094700	0.1661924148766956
MgIM767.13G105600	0.1656366377827414
MgIM767.01G057500	0.1655079047081229
MgIM767.01G071100	0.1651428154650283
MgIM767.06G156800	0.1651382521641969
MgIM767.10G067600	0.1649378056463042
MgIM767.14G235600	0.164882763611132
MgIM767.12G180600	0.1648821676245429
MgIM767.14G175300	0.1641223410281692
MgIM767.04G149300	0.1640730556513326
MgIM767.03G092700	0.1640532730030748
MgIM767.13G039700	0.163479081876109
MgIM767.09G013600	0.1634653233146117
MgIM767.14G200000	0.1634446677669363
MgIM767.12G130100	0.1634324790164075
MgIM767.04G084200	0.1634114952131419
MgIM767.02G049900	0.1633701453324653
MgIM767.12G090600	0.1632966836766
MgIM767.01G056500	0.1632741989486304
MgIM767.14G139600	0.1628920851616645
MgIM767.14G155700	0.1628700907148871
MgIM767.13G072600	0.1628367478175275
MgIM767.13G043500	0.1628162521893495
MgIM767.04G095200	0.1627294214623618
MgIM767.03G111600	0.1625751313181444
MgIM767.09G019800	0.1625648058681674
MgIM767.01G046100	0.162515856277415
MgIM767.06G113800	0.1624118148268465
MgIM767.03G056300	0.1623463340361601
MgIM767.13G183300	0.1623282119215439
MgIM767.09G092700	0.1622091492111213
MgIM767.04G024900	0.1621452286101309
MgIM767.07G027100	0.1620823642867425
MgIM767.10G132100	0.1619783072252155
MgIM767.02G156400	0.1618523880720318
MgIM767.05G085700	0.1618134177604533
MgIM767.14G160600	0.1616718810325495
MgIM767.08G037800	0.1615887338301616
MgIM767.14G144700	0.161545389026515
MgIM767.08G024100	0.1615419067811819
MgIM767.13G138800	0.1615119816629143
MgIM767.12G075300	0.1613652724016846
MgIM767.03G077900	0.1606833082343772
MgIM767.08G202800	0.1605884094041743
MgIM767.02G172300	0.1604276807659013
MgIM767.09G109400	0.1603382025581133
MgIM767.10G006400	0.1602901230274244
MgIM767.10G114000	0.1602817812738114
MgIM767.14G290800	0.1602464152150981
MgIM767.14G244700	0.1601351987315069
MgIM767.10G137200	0.16005381639985
MgIM767.03G005000	0.1600196819199592
MgIM767.04G197600	0.1599102971550148
MgIM767.08G194400	0.1598366441274528
MgIM767.13G056800	0.1598319319263023
MgIM767.03G025600	0.1597883702900968
MgIM767.09G085900	0.1595120072012416
MgIM767.06G134100	0.1595083412008831
MgIM767.13G071100	0.1593093980368813
MgIM767.06G024100	0.1592888174634048
MgIM767.03G092000	0.1592624211649509
MgIM767.14G285200	0.1589696918949334
MgIM767.04G089000	0.1588480894715943
MgIM767.02G049200	0.1588395860751385
MgIM767.03G086700	0.1587837809505955
MgIM767.04G126500	0.1587168561001417
MgIM767.12G062900	0.1585702688473538
MgIM767.02G171500	0.1582908806708382
MgIM767.12G060600	0.1581531842798938
MgIM767.06G048000	0.1579610253370253
MgIM767.14G126000	0.1579435701200607
MgIM767.12G129600	0.1578372380601047
MgIM767.03G064700	0.1578305195884463
MgIM767.09G011900	0.1576039785612534
MgIM767.11G009500	0.1571825523084341
MgIM767.14G263300	0.1570854982635828
MgIM767.04G004600	0.1568172772525795
MgIM767.14G040300	0.1566611730373275
MgIM767.06G141700	0.1565769616366874
MgIM767.04G080300	0.1565567485403522
MgIM767.07G073500	0.1564930617281704
MgIM767.14G108500	0.156071897673634
MgIM767.03G040900	0.1559938326576786
MgIM767.11G074300	0.1558123073408648
MgIM767.06G038400	0.1557312207280979
MgIM767.09G040800	0.1555887459396255
MgIM767.07G063600	0.1555408042013744
MgIM767.10G075000	0.1555288751313843
MgIM767.03G021000	0.1551920052317501
MgIM767.02G140800	0.1550250165033786
MgIM767.14G044500	0.1549740225156738
MgIM767.07G089800	0.1544583381372055
MgIM767.12G112400	0.1543355131304818
MgIM767.10G011300	0.1541547745213383
MgIM767.14G099100	0.1541093131158157
MgIM767.10G104700	0.1540883945181485
MgIM767.10G056600	0.1539933192205208
MgIM767.13G145400	0.1539086023761816
MgIM767.13G117800	0.1538931824770639
MgIM767.13G123700	0.1538793244587562
MgIM767.09G090200	0.1538701103374085
MgIM767.09G095600	0.153807341782051
MgIM767.03G076400	0.1536147838238011
MgIM767.14G190500	0.1532187106764715
MgIM767.09G020100	0.1530184565825465
MgIM767.05G093600	0.1528322510343021
MgIM767.14G111700	0.152765688811909
MgIM767.01G098100	0.1527438142683048
MgIM767.02G081300	0.1526390046223643
MgIM767.14G245400	0.1525338536971337
MgIM767.04G038100	0.1525008602772672
MgIM767.08G086600	0.1523731219733523
MgIM767.09G055200	0.1522404309736289
MgIM767.09G027500	0.1518389506553429
MgIM767.12G114100	0.1517819385757811
MgIM767.13G071700	0.1517687934327846
MgIM767.08G105200	0.1517512153365776
MgIM767.14G180900	0.151553485564246
MgIM767.06G047200	0.1515321497917706
MgIM767.05G064500	0.1513687336300309
MgIM767.08G217300	0.1513497505043158
MgIM767.14G098800	0.1513472339507037
MgIM767.14G291100	0.1510471716836035
MgIM767.02G109400	0.1509572212834546
MgIM767.03G072300	0.1507522585000578
MgIM767.14G060200	0.1503182251555943
MgIM767.05G010500	0.1502994392784822
MgIM767.13G101500	0.1502854297205135
MgIM767.04G208300	0.1500541965934486
MgIM767.10G166300	0.1498616641839071
MgIM767.09G075500	0.1496240551296972
MgIM767.11G061800	0.1495138965072002
MgIM767.13G033100	0.1494719970771841
MgIM767.04G175500	0.1494215619534985
MgIM767.13G174900	0.1489140896171799
MgIM767.08G055000	0.1486257324404651
MgIM767.03G074200	0.1486103610471654
MgIM767.12G034700	0.1485393841192184
MgIM767.11G060500	0.1485294610749458
MgIM767.03G060800	0.1485164017181032
MgIM767.04G172300	0.1485070436942103
MgIM767.08G112600	0.1484615240264933
MgIM767.14G110500	0.1483235798822385
MgIM767.14G207600	0.1482879106759867
MgIM767.14G193100	0.1481182040929112
MgIM767.07G108100	0.1480349675681301
MgIM767.05G133200	0.148012210983568
MgIM767.08G188900	0.1478536157256029
MgIM767.12G133900	0.1476982700361842
MgIM767.08G080900	0.1476902563570258
MgIM767.12G114800	0.1476635857034708
MgIM767.07G098800	0.1474565950192149
MgIM767.01G014600	0.1474228252138181
MgIM767.14G279300	0.1473535113200103
MgIM767.14G154600	0.1472918203897169
MgIM767.13G153300	0.1469974664922916
MgIM767.03G074900	0.1467538251616102
MgIM767.09G029000	0.1467292764712749
MgIM767.09G036900	0.146665121373884
MgIM767.07G002200	0.146621127015278
MgIM767.02G146700	0.1465856580229586
MgIM767.02G074300	0.1465516339444157
MgIM767.14G097400	0.1465516292771446
MgIM767.05G103400	0.1463842025282209
MgIM767.09G067000	0.1463578005583456
MgIM767.10G085400	0.1462766387844324
MgIM767.11G017300	0.146256735032124
MgIM767.03G067100	0.1461737156812545
MgIM767.06G112200	0.1461709624231402
MgIM767.07G038300	0.1461196361719544
MgIM767.11G058100	0.1459248412042718
MgIM767.06G007000	0.1458160116013003
MgIM767.06G174500	0.145752097031008
MgIM767.06G025900	0.1457447327336209
MgIM767.14G166700	0.1456191836805339
MgIM767.09G010300	0.145416655687623
MgIM767.12G079200	0.145277984441279
MgIM767.11G022000	0.1452717851780335
MgIM767.13G180800	0.1451757986418553
MgIM767.08G103000	0.1450331909785575
MgIM767.05G000600	0.1448622232083568
MgIM767.14G296000	0.1447227208130184
MgIM767.08G146700	0.1445626935726408
MgIM767.08G010800	0.1444562332890405
MgIM767.04G219200	0.1444429446018225
MgIM767.01G017900	0.1442265235305087
MgIM767.09G097000	0.1440390334106701
MgIM767.08G033200	0.1439888057960927
MgIM767.08G036000	0.1439788619651176
MgIM767.03G079500	0.143909122618865
MgIM767.04G042800	0.1438517199015551
MgIM767.12G084800	0.1437923719504909
MgIM767.14G121900	0.1435736663595259
MgIM767.03G059000	0.1433668580431301
MgIM767.08G231200	0.143317320817541
MgIM767.14G113900	0.1432157270103045
MgIM767.14G163000	0.143075483895131
MgIM767.12G052500	0.1428875845257602
MgIM767.09G035900	0.1427505407126952
MgIM767.11G093900	0.1425326963587389
MgIM767.04G178600	0.1424596601437472
MgIM767.13G189200	0.1424293787704575
MgIM767.13G147200	0.1422332325742152
MgIM767.06G104600	0.1421697920211162
MgIM767.06G132300	0.1421509589730373
MgIM767.14G311400	0.1418721755433449
MgIM767.12G137700	0.1417439742237613
MgIM767.12G055700	0.1414342565264727
MgIM767.10G128700	0.1412355483184648
MgIM767.07G070000	0.1411986408635834
MgIM767.08G172400	0.1409749404269
MgIM767.07G042900	0.1408840345696901
MgIM767.11G059000	0.1408595524567605
MgIM767.08G003100	0.1407669254778782
MgIM767.08G086100	0.1406354545984217
MgIM767.14G115000	0.1404631895927166
MgIM767.13G103000	0.1402100199895686
MgIM767.06G042100	0.1401694338302129
MgIM767.08G037000	0.1398175187013008
MgIM767.10G040800	0.1397636203166301
MgIM767.08G096300	0.139509276622825
MgIM767.08G119400	0.1394557594087748
MgIM767.04G170900	0.1394523724402224
MgIM767.09G056200	0.1390136189901093
MgIM767.14G083900	0.1390100600473916
MgIM767.13G139300	0.138807887772148
MgIM767.08G068000	0.1387076125883933
MgIM767.14G083200	0.138704724986046
MgIM767.05G044900	0.1386709966982354
MgIM767.03G058600	0.1386393315053567
MgIM767.12G045800	0.1384751916540951
MgIM767.12G097700	0.1384666803003363
MgIM767.10G094500	0.1384624063551138
MgIM767.08G005200	0.138297021960924
MgIM767.14G321700	0.1382760019850411
MgIM767.08G126700	0.1381830384186742
MgIM767.13G052400	0.138146764377047
MgIM767.02G063300	0.138130736082511
MgIM767.12G022900	0.1380589060219986
MgIM767.02G051800	0.1379518346839477
MgIM767.08G208300	0.1378958030561917
MgIM767.08G069500	0.1378431659239436
MgIM767.05G040100	0.1372535094925045
MgIM767.02G112000	0.1370454409085484
MgIM767.09G068000	0.1370158824454106
MgIM767.02G114600	0.1369828835330698
MgIM767.04G153400	0.1369798166340518
MgIM767.01G089900	0.1369164579012166
MgIM767.03G114000	0.1367493371685658
MgIM767.05G038300	0.1366384526460825
MgIM767.11G048900	0.1365667634003161
MgIM767.03G108700	0.1365085992610112
MgIM767.05G067200	0.1364445689186722
MgIM767.12G073100	0.1362215801203082
MgIM767.01G112200	0.1359241337017119
MgIM767.10G073000	0.1358241726409225
MgIM767.03G028200	0.1357481992484108
MgIM767.14G046400	0.1357450051557901
MgIM767.13G075000	0.1356993814417658
MgIM767.02G093000	0.1354954488813666
MgIM767.12G025200	0.1353854041381016
MgIM767.13G019800	0.1352561909343716
MgIM767.07G054500	0.1349211969977072
MgIM767.10G053700	0.1344223026065855
MgIM767.08G164200	0.1343767468585175
MgIM767.12G043200	0.1343057182169881
MgIM767.08G181300	0.1342933675591176
MgIM767.14G038100	0.1341522105700216
MgIM767.13G046300	0.1338514781360718
MgIM767.14G097600	0.1338299499740653
MgIM767.13G089600	0.1336719640504385
MgIM767.08G043300	0.1336317630812589
MgIM767.05G050800	0.1335996461151792
MgIM767.14G186700	0.1335965669044948
MgIM767.07G096200	0.1334051941854398
MgIM767.07G065200	0.1333223680029343
MgIM767.08G051000	0.1332868791364795
MgIM767.04G006400	0.1332786746468394
MgIM767.01G019800	0.133219342751893
MgIM767.12G160100	0.133198422510343
MgIM767.03G067900	0.1331396633768824
MgIM767.14G115400	0.1331220425059167
MgIM767.14G212800	0.1330618471066707
MgIM767.03G089700	0.1329166871958058
MgIM767.10G175600	0.132614654261711
MgIM767.07G036500	0.1325358983489123
MgIM767.08G191200	0.1324525615813245
MgIM767.04G041100	0.1322666011133753
MgIM767.12G147500	0.132154719768589
MgIM767.14G316500	0.1320902383762909
MgIM767.04G089900	0.1319562679919997
MgIM767.04G073800	0.1318641725202905
MgIM767.12G017700	0.1317729360376512
MgIM767.03G123900	0.1315220709317585
MgIM767.05G104400	0.1315155533568011
MgIM767.08G124700	0.1313270816517209
MgIM767.11G104000	0.1310553763384951
MgIM767.02G023600	0.1308960159189235
MgIM767.08G155100	0.1306318664133872
MgIM767.11G005100	0.130494818947381
MgIM767.10G088200	0.1304794798437069
MgIM767.03G084200	0.130384886881555
MgIM767.06G185700	0.1299617001114271
MgIM767.04G188600	0.1299494084321142
MgIM767.11G091000	0.1298863889248288
MgIM767.05G067300	0.1298819103106628
MgIM767.01G041100	0.1298137941600574
MgIM767.14G003300	0.1296436927051865
MgIM767.05G033800	0.1295589072327816
MgIM767.09G029200	0.1294542162472323
MgIM767.13G128600	0.1292512154861236
MgIM767.10G128600	0.1292244621993324
MgIM767.07G004900	0.1292238692678937
MgIM767.08G051800	0.1288872895501678
MgIM767.06G170600	0.1288473035808262
MgIM767.05G020700	0.1286192038196875
MgIM767.12G112700	0.1283194085114408
MgIM767.12G152200	0.1281946613843059
MgIM767.03G036000	0.1280839421303688
MgIM767.06G136500	0.1279689233921263
MgIM767.11G091600	0.1279228749617165
MgIM767.13G024600	0.1279066046424505
MgIM767.08G021300	0.1278508609195496
MgIM767.07G058100	0.1277899052656809
MgIM767.08G103800	0.1277609165130566
MgIM767.12G026000	0.1275167832574111
MgIM767.11G052900	0.1273815096441019
MgIM767.12G018600	0.1273733727473804
MgIM767.05G077000	0.1272533015510379
MgIM767.08G124100	0.1271970644440451
MgIM767.09G119600	0.1270275778003542
MgIM767.14G030700	0.1269223178656187
MgIM767.07G018100	0.1269166047916964
MgIM767.04G126700	0.126893360078269
MgIM767.04G136400	0.1267281113233515
MgIM767.14G216000	0.1266686423415169
MgIM767.03G116800	0.1265547542428835
MgIM767.04G066400	0.1264503919231266
MgIM767.12G161100	0.1262969700840393
MgIM767.11G028200	0.1262567128636507
MgIM767.08G121300	0.1262462265365745
MgIM767.01G067000	0.1260903072722672
MgIM767.01G102600	0.1259333818185678
MgIM767.14G221900	0.1259176915721458
MgIM767.12G099500	0.1258584503702861
MgIM767.14G198400	0.1258461284474128
MgIM767.10G072800	0.1255565726209422
MgIM767.14G050800	0.1254919933261662
MgIM767.13G013800	0.125457133731229
MgIM767.05G078600	0.1250120214262903
MgIM767.02G091400	0.1249966804133566
MgIM767.04G110200	0.1248342784061585
MgIM767.02G014000	0.1248251799631911
MgIM767.10G019600	0.1247094751617658
MgIM767.13G011600	0.1245184306837496
MgIM767.08G042200	0.1244652604661275
MgIM767.08G038200	0.1243886340348439
MgIM767.08G130600	0.1243757476540566
MgIM767.13G124300	0.1243435793274176
MgIM767.01G077100	0.124326624631378
MgIM767.01G004900	0.1241820883702607
MgIM767.06G099000	0.1238947537706139
MgIM767.05G053900	0.1237795142001615
MgIM767.01G055700	0.1237266648420189
MgIM767.03G000700	0.1234234681802022
MgIM767.12G170300	0.1232635888555612
MgIM767.07G043000	0.1230866081815471
MgIM767.14G025500	0.1230501837489994
MgIM767.08G227900	0.1229291911302185
MgIM767.10G170700	0.122840198791261
MgIM767.07G102100	0.1228170522978226
MgIM767.08G044600	0.1227516406088684
MgIM767.03G040100	0.1226593648577082
MgIM767.02G034400	0.1225932655500333
MgIM767.14G038400	0.1224500153074521
MgIM767.10G102300	0.1224460352284349
MgIM767.06G092900	0.1224324782885524
MgIM767.14G071800	0.122266157008611
MgIM767.07G099800	0.1221879271036968
MgIM767.02G112700	0.1221068865399648
MgIM767.01G080100	0.1218902014922568
MgIM767.03G011500	0.1218245689520258
MgIM767.10G145100	0.1215102064802794
MgIM767.14G067000	0.1214447361950604
MgIM767.03G045300	0.1212502971710563
MgIM767.13G169100	0.1211794370014195
MgIM767.14G314100	0.1210508699673374
MgIM767.01G029100	0.1209654692385728
MgIM767.12G135300	0.120694184434721
MgIM767.07G033500	0.1206389818610517
MgIM767.12G090400	0.1205109832228173
MgIM767.12G019200	0.120423537287601
MgIM767.01G018000	0.1202831312511723
MgIM767.07G033600	0.1200961321248157
MgIM767.13G099600	0.1199815736644182
MgIM767.11G066700	0.1198503821795444
MgIM767.13G066900	0.1197776848033764
MgIM767.08G081500	0.1196777214900255
MgIM767.02G085700	0.1195809244692727
MgIM767.10G006700	0.1195124982149583
MgIM767.14G181000	0.1194881074257275
MgIM767.01G078800	0.1194704505871851
MgIM767.09G076400	0.1194103127252566
MgIM767.01G039600	0.1191412255728321
MgIM767.12G131200	0.1190503027410024
MgIM767.13G060900	0.1190288429934654
MgIM767.09G075800	0.1189912536783898
MgIM767.12G117500	0.1188486904610546
MgIM767.13G090700	0.1188228505629323
MgIM767.03G079400	0.1187587121532463
MgIM767.04G073300	0.1187392162514882
MgIM767.02G015600	0.1186836636120995
MgIM767.08G080600	0.1185301138473745
MgIM767.05G113900	0.1185226259668423
MgIM767.14G259000	0.1183458456189667
MgIM767.05G012700	0.1183231257279148
MgIM767.10G160300	0.1182276133112184
MgIM767.07G077700	0.1182186273681205
MgIM767.03G042000	0.1181647396683527
MgIM767.13G146000	0.1181423213013686
MgIM767.12G021200	0.1180570752916304
MgIM767.12G011100	0.1180461878888278
MgIM767.14G105600	0.1180345480602521
MgIM767.10G018900	0.1179342028840296
MgIM767.14G322300	0.1178668734316234
MgIM767.12G011500	0.1178499732256322
MgIM767.06G131600	0.1177653356645327
MgIM767.08G006700	0.1177622079070467
MgIM767.02G084800	0.1177517459308479
MgIM767.02G129900	0.1177125658461456
MgIM767.12G077600	0.1176651397237243
MgIM767.01G036900	0.1174685392025319
MgIM767.05G108000	0.117451300610808
MgIM767.04G010500	0.1174216151341203
MgIM767.09G071600	0.1173802648526015
MgIM767.10G088300	0.1170359137772692
MgIM767.02G169900	0.1167832345259985
MgIM767.04G196600	0.1167470170227572
MgIM767.10G097200	0.1166274773246313
MgIM767.03G024500	0.1166077835766678
MgIM767.12G122400	0.1165851311726825
MgIM767.04G152200	0.1165492693667258
MgIM767.14G091900	0.1165475197218822
MgIM767.09G004600	0.1164028314119472
MgIM767.06G108800	0.116252277867618
MgIM767.02G135900	0.1161640064585829
MgIM767.13G143600	0.1160716924868082
MgIM767.09G084900	0.1160458044739435
MgIM767.05G129000	0.1160298189412231
MgIM767.10G064700	0.1158315707463748
MgIM767.06G043300	0.1158075127259486
MgIM767.10G152200	0.1157371858989948
MgIM767.12G176700	0.1156866288813816
MgIM767.14G079600	0.1154813492827954
MgIM767.10G022600	0.1152922499197068
MgIM767.06G197500	0.1151336609330985
MgIM767.12G153100	0.1149769339033499
MgIM767.04G094400	0.1148786499940654
MgIM767.14G283100	0.1148773945314498
MgIM767.14G101400	0.1145585664763379
MgIM767.06G076100	0.1145331420424376
MgIM767.05G066500	0.1145002341212702
MgIM767.06G145700	0.1144044837175755
MgIM767.12G071300	0.1144003914047463
MgIM767.08G004500	0.1143051731813543
MgIM767.14G139500	0.1141520478196958
MgIM767.11G102200	0.1140849943260184
MgIM767.14G285400	0.1137836266231207
MgIM767.12G132900	0.1137730382003303
MgIM767.13G052700	0.1135951799275729
MgIM767.11G011600	0.1134170809643004
MgIM767.14G103500	0.1134038637787318
MgIM767.04G069900	0.1132895604275055
MgIM767.06G186700	0.1131438280156195
MgIM767.01G023600	0.1131215529411594
MgIM767.12G115300	0.1130927627213018
MgIM767.05G108600	0.1130413579012518
MgIM767.09G037700	0.1130342856367389
MgIM767.11G031400	0.1130321897053736
MgIM767.14G161200	0.1127017284405124
MgIM767.12G036500	0.1126837137717671
MgIM767.09G081600	0.1123681170185017
MgIM767.09G072300	0.1123282120093801
MgIM767.12G148300	0.1122684522824247
MgIM767.03G061300	0.1122098849996927
MgIM767.05G090800	0.1122081057505339
MgIM767.13G140500	0.1121396077169947
MgIM767.12G147300	0.1121222513873667
MgIM767.13G082300	0.1119949330265565
MgIM767.01G091500	0.1118948429859075
MgIM767.03G071100	0.1118530853234232
MgIM767.09G000800	0.1116480168503022
MgIM767.13G137000	0.1115151301234582
MgIM767.13G100900	0.1114111508055387
MgIM767.05G003500	0.1113644394406655
MgIM767.03G118400	0.1111252746835035
MgIM767.12G179400	0.1110445934378773
MgIM767.02G132900	0.1110430538326545
MgIM767.12G092700	0.110911607160089
MgIM767.05G034100	0.1105923476548768
MgIM767.05G120900	0.1104816980592784
MgIM767.11G037500	0.110098952316508
MgIM767.12G139100	0.1100952047341378
MgIM767.14G279700	0.1100648605070716
MgIM767.08G175100	0.1100327058610529
MgIM767.07G090700	0.1099952153811298
MgIM767.13G165300	0.1099531224171453
MgIM767.09G035700	0.1097488788175638
MgIM767.06G014300	0.1096400154992909
MgIM767.07G102000	0.1096084718921929
MgIM767.06G144900	0.1095226736990703
MgIM767.02G034500	0.1094298844677912
MgIM767.12G066300	0.1094216528846034
MgIM767.02G122200	0.109419602530048
MgIM767.11G020900	0.1094033390049725
MgIM767.06G141300	0.1092373651333833
MgIM767.14G230600	0.1091200693702328
MgIM767.07G080800	0.1091131279054404
MgIM767.09G094600	0.1090192831222445
MgIM767.14G249300	0.108933056822431
MgIM767.03G076300	0.1089329773384657
MgIM767.07G043700	0.1089292193035956
MgIM767.12G181400	0.108861421337345
MgIM767.06G125800	0.1087814659929475
MgIM767.08G132300	0.1087527943210742
MgIM767.04G004400	0.1086482179869583
MgIM767.13G011800	0.1085656892595038
MgIM767.08G212800	0.1085215948137224
MgIM767.04G173700	0.108515368101486
MgIM767.02G140600	0.1085139165605451
MgIM767.08G136500	0.1084516694503975
MgIM767.11G123400	0.1084350085399875
MgIM767.03G080100	0.1082955648145531
MgIM767.04G090200	0.1081966583494709
MgIM767.01G025500	0.1081896652761778
MgIM767.07G084900	0.1081084633373679
MgIM767.14G318100	0.1080461508544073
MgIM767.11G086900	0.1078874338708667
MgIM767.07G107100	0.1077426999978137
MgIM767.06G103800	0.10768583314041
MgIM767.14G249600	0.1076724023142227
MgIM767.10G028400	0.1076060514205914
MgIM767.02G032100	0.1075700838133841
MgIM767.08G239000	0.1074316984206109
MgIM767.10G116800	0.1072999477027485
MgIM767.12G035900	0.1072129600104157
MgIM767.04G154500	0.107077816842473
MgIM767.05G116600	0.1070646029499867
MgIM767.13G172900	0.1069660907438481
MgIM767.03G007900	0.1066555027928907
MgIM767.14G175500	0.1066413318297221
MgIM767.05G043700	0.1066132701957713
MgIM767.03G114100	0.1066036709725638
MgIM767.02G136500	0.1065378215823367
MgIM767.12G067400	0.1064880865980747
MgIM767.08G036200	0.1064167065371765
MgIM767.14G178100	0.1063101681220506
MgIM767.07G006600	0.1062355025417745
MgIM767.13G012400	0.1062063736173316
MgIM767.08G024200	0.1061097783202039
MgIM767.08G125000	0.1058642483828194
MgIM767.11G084800	0.105579223880003
MgIM767.11G029000	0.1055374272446494
MgIM767.03G041800	0.1055129714287624
MgIM767.09G073600	0.1054776019570088
MgIM767.05G082100	0.1052624359331482
MgIM767.14G276600	0.1051176631181145
MgIM767.01G008400	0.1050180365857083
MgIM767.04G162000	0.1050028308648109
MgIM767.10G008700	0.1049728886190298
MgIM767.12G013400	0.1049707154812443
MgIM767.04G172500	0.1049658070678873
MgIM767.04G022300	0.1046924016231594
MgIM767.04G174200	0.1046009925047006
MgIM767.14G168700	0.104555404416907
MgIM767.14G222000	0.1045128361543647
MgIM767.09G072700	0.1044993198273907
MgIM767.05G089800	0.1042752328324709
MgIM767.08G137700	0.1042621467417847
MgIM767.14G127000	0.1042453103584447
MgIM767.05G123400	0.1040591061625349
MgIM767.02G113300	0.1038983603507568
MgIM767.10G105800	0.1038062731466708
MgIM767.13G183000	0.1037788682287195
MgIM767.03G087800	0.1037358969250592
MgIM767.05G107500	0.1037033615392033
MgIM767.14G205000	0.1035568029876741
MgIM767.09G004700	0.1034805645362323
MgIM767.12G163000	0.1033455235673111
MgIM767.06G102700	0.1032378579406445
MgIM767.02G134800	0.103082837754688
MgIM767.05G018400	0.1030096714738347
MgIM767.06G062500	0.1030017088008962
MgIM767.05G082600	0.10297983114133
MgIM767.06G005800	0.1029366091090965
MgIM767.13G096100	0.1027979553524724
MgIM767.06G054800	0.1025410728703867
MgIM767.01G054800	0.1025086208581084
MgIM767.12G097200	0.1023584957013374
MgIM767.11G060400	0.1023416185262135
MgIM767.12G006100	0.1021893415662147
MgIM767.03G111100	0.1021150243948157
MgIM767.09G041200	0.1020330575865087
MgIM767.08G087200	0.1020170124989934
MgIM767.14G115900	0.1019559549821856
MgIM767.14G230300	0.1019051835608812
MgIM767.04G076300	0.1018735698696684
MgIM767.11G107800	0.1016405908750151
MgIM767.06G131100	0.1015127999749381
MgIM767.14G278200	0.1015063614995913
MgIM767.13G056200	0.1015057418268516
MgIM767.14G259200	0.1014812178678217
MgIM767.13G027600	0.1012671366697595
MgIM767.08G049500	0.1011634274524982
MgIM767.13G151300	0.100927832957959
MgIM767.01G095200	0.1008468084939582
MgIM767.08G154800	0.1007111723504162
MgIM767.04G172000	0.1005862847693455
MgIM767.08G195800	0.10058189159871
MgIM767.12G120400	0.1005479366183703
MgIM767.10G139200	0.100395291636744
MgIM767.13G109600	0.1002522991820002
MgIM767.14G031100	0.1002215349823252
MgIM767.02G064500	0.1000832114036315
MgIM767.08G135000	0.0998658422613199
MgIM767.06G100700	0.0996441809928345
MgIM767.08G101100	0.0993954716536132
MgIM767.10G056400	0.0993177995893865
MgIM767.12G104600	0.0990891853218526
MgIM767.11G092100	0.0987301653050797
MgIM767.14G165800	0.0986404875871888
MgIM767.04G145900	0.0986172902287262
MgIM767.08G173400	0.0982985587521845
MgIM767.13G017600	0.0982028396815488
MgIM767.07G068000	0.0981875219564698
MgIM767.02G062600	0.0981638129493241
MgIM767.02G029000	0.0981603058896831
MgIM767.08G131000	0.0981128651997086
MgIM767.12G159800	0.0980557813217237
MgIM767.03G108500	0.0980260040671155
MgIM767.08G034100	0.0977576642960665
MgIM767.14G049000	0.0976918800555748
MgIM767.09G011100	0.0976241168183831
MgIM767.04G203100	0.0975364551242079
MgIM767.10G097500	0.0974604140181957
MgIM767.06G089700	0.0974478437847068
MgIM767.08G098500	0.0974161630532796
MgIM767.08G088400	0.0972144112581478
MgIM767.06G059300	0.0969578217979483
MgIM767.05G104300	0.0969351904597166
MgIM767.06G133500	0.0969236693082904
MgIM767.10G037600	0.0968739438605577
MgIM767.14G215200	0.0967980462948724
MgIM767.06G016800	0.0965280324173003
MgIM767.03G094600	0.0964948991088041
